Foreign_or_Domestic,IMDB_score,Netflix_Original,TV_or_Movie,date,genre,language,title,year
,9.7,Netflix Original,movie ,12/16/2019,"Action, Adventure, Drama, Fantasy",English,The Witcher ,
,,Netflix Original,movie ,12/16/2019,"Romance, Sci-Fi, Thriller",French,Twice Upon A Time ,
,7.0,Netflix Original,movie ,12/16/2019,Crime,Polish,Ultraviolet,
,,Netflix Original,movie ,12/16/2019,Documentary,Spanish,After the Raid ,2019
,,Netflix Original,movie ,12/16/2019,"Documentary, Crime",English,Don't F**k with Cats: Hunting an Internet Killer ,
,5.9,Netflix Original,movie ,12/16/2019,"Drama, Musical",English,Soundtrack ,
,7.0,Netflix Original,movie ,12/16/2019,Comedy,English,Ronny Chieng: Asian Comedian Destroys America! ,2019
,6.4,,movie ,12/09/2019,"Drama, Music, Musical, Romance",English,Burlesque ,2010
,7.4,,movie ,12/09/2019,Drama,Bengali,"Sincerely Yours, Dhaka",2018
,7.1,,movie ,12/09/2019,"Biography, Drama, Romance",English,The Danish Girl ,2015
,7.6,,movie ,12/09/2019,"Drama, Fantasy, Mystery",English,The Magicians ,
,6.5,,movie ,12/09/2019,Drama,English,A Family Man ,2016
,4.6,,movie ,12/09/2019,"Comedy, Drama",Hindi,Bangistan ,2015
,,,movie ,12/09/2019,"Romantic, Drama, Comedy",Korean,Cinderella and the Four Knights ,
,,,movie ,12/09/2019,Animation,English,Cocomong ,
,,,movie ,12/09/2019,Drama,English,"Crazy, Lovely, Cool ",
,8.1,,movie ,12/09/2019,"Comedy, Drama, Romance",Hindi,Dil Chahta Hai,2001
,6.8,,movie ,12/09/2019,"Comedy, Drama, Romance",Hindi,Dil Dhadakne Do ,2015
,7.2,,movie ,12/09/2019,"Action, Crime, Thriller",Hindi,Don ,2006
,7.1,,movie ,12/09/2019,"Action, Crime, Thriller",Hindi,Don 2 ,2011
,6.9,,movie ,12/09/2019,"Comedy, Drama, Romance",Hindi,Fukrey ,2013
,5.1,,movie ,12/09/2019,"Action, Crime, Drama, Mystery, Thriller",Hindi,Game ,2011
,7.5,,movie ,12/09/2019,"Animation, Action, Comedy, Sport",Japanese,Girls und Panzer ,
,,,movie ,12/09/2019,"Family, Comedy",Spanish,Holy Expectations ,2019
,6.1,,movie ,12/09/2019,"Comedy, Drama, Romance",Hindi,Honeymoon Travels Pvt. Ltd.,2007
,,,movie ,12/09/2019,"Sports, Documentary",English,Hope: One in a Billion ,2017
,8.3,,movie ,12/09/2019,Romance,English,Isoken ,2017
,7.0,,movie ,12/09/2019,"Drama, Mystery, Thriller",Hindi,Karthik Calling Karthik ,2010
,7.9,,movie ,12/09/2019,"Action, Drama, Romance, War",Hindi,Lakshya ,2004
,7.0,,movie ,12/09/2019,Drama,Hindi,Luck by Chance ,2009
,7.0,,movie ,12/09/2019,Comedy,English,Potato Potahto ,2017
,7.8,,movie ,12/09/2019,"Drama, Music",Hindi,Rock On!! ,2008
,7.7,,movie ,12/09/2019,"Animation, Adventure, Comedy, Family, Fantasy, Mystery",English,Scooby-Doo on Zombie Island ,1998
,8.0,,movie ,12/09/2019,"Animation, Short, Action, Adventure, Comedy, Crime, Drama, Family, Fantasy, Horror, Mystery, Thriller",English,Scooby-Doo!: Mystery Incorporated ,
,8.1,,movie ,12/09/2019,"Animation, Action, Adventure, Drama, Family, Sci-Fi, Thriller",English,Sym-Bionic Titan ,
,6.3,,movie ,12/09/2019,"Animation, Action, Comedy, Family, Fantasy",English,Tom and Jerry: The Magic Ring ,2001
,,,movie ,12/09/2019,Documentary,English,Underdogs ,2018
,7.2,,movie ,12/09/2019,"Animation, Short, Adventure, Comedy, Family, Mystery",English,What's New Scooby-Doo? ,
,8.1,,movie ,12/09/2019,"Comedy, Drama",Hindi,Zindagi Na Milegi Dobara ,2011
,7.3,Netflix Original,movie ,12/09/2019,"Action, Thriller",English,6 Underground ,2019
,7.3,,movie ,12/09/2019,"Comedy, Nollywood",English,A Trip to Jamaica ,2016
,,,movie ,12/09/2019,Comedy,English,My Wife and I ,2017
,6.9,,movie ,12/09/2019,"Comedy, Drama, Romance",English,Okafor's Law ,2016
,,,movie ,12/09/2019,"Drama, Romantic, Nollywood",English,Seven and a half dates ,2018
,5.0,,movie ,12/09/2019,Horror,English,Silent Hill: Revelation ,2012
,6.2,,movie ,12/09/2019,"Action, Drama, Fantasy",Chinese,The 9th Precinct ,2019
,,,movie ,12/09/2019,"Drama, Nollywood",English,Zero Hour ,2018
,,Netflix Original,movie ,12/09/2019,Comedy,English,Jack Whitehall: Christmas with My Father,2019
,4.5,,movie ,12/09/2019,Comedy,Arabic,Good and Prosperous ,2017
,,Netflix Original,movie ,12/09/2019,Comedy,English,Michelle Wolf: Joke Show ,2019
,8.4,,movie ,12/09/2019,"Drama, Fantasy, Romance",English,Outlander ,
,4.5,,movie ,12/09/2019,"Drama, Family, Romance",English,The Sky Is Pink,2019
,,Netflix Original,movie ,12/02/2019,"Sitcom, Christmas Special",English,A Family Reunion Christmas ,2019
,6.2,,movie ,12/02/2019,"Horror, Mystery",English,It Comes at Night ,2017
,6.5,,movie ,12/02/2019,"Action, Crime, Thriller",English,From Paris with Love ,2010
,3.6,,movie ,12/02/2019,"Biography, Drama",Portuguese,Nothing to Lose 2 ,2019
,5.4,,movie ,12/02/2019,"Action, Thriller",Telugu,Saaho ,2019
 ,5.9,Netflix Original,series,11/25/2019,"Horror, Sci-Fi",English,Nightflyers ,
 ,5.9,Netflix Original,series,11/25/2019,Comedy,English,Team Kaylie ,
 ,5.3,,series,11/25/2019,Fantasy,English,A Cinderella Story: Christmas Wish ,2019
 ,6.3,,series,11/25/2019,"Comedy, Music, Romance",English,A Night at the Roxbury ,1998
 ,6.2,,series,11/25/2019,"Action, Adventure, Comedy, Crime",English,Austin Powers in Goldmember ,2002
 ,7.0,,series,11/25/2019,"Adventure, Comedy",English,Austin Powers: International Man of Mystery ,1997
 ,6.6,,series,11/25/2019,"Action, Adventure, Comedy, Crime",English,Austin Powers: The Spy Who Shagged Me ,1999
 ,7.3,,series,11/25/2019,"Comedy, Drama",Punjabi,Baby Dolls (Guddiyan Patole) ,2019
 ,8.0,,series,11/25/2019,"Adventure, Drama, Thriller",English,Blood Diamond ,2006
 ,7.8,,series,11/25/2019,"Action, Biography, Crime, Drama",English,Bonnie and Clyde ,1967
 ,3.3,,series,11/25/2019,"Action, Crime, Fantasy",English,Catwoman ,2004
 ,6.1,,series,11/25/2019,Comedy,English,Class Act ,1992
 ,8.1,,series,11/25/2019,"Crime, Drama",English,Cool Hand Luke ,1967
 ,6.0,,series,11/25/2019,"Crime, Drama, Thriller",English,Cut Bank ,2014
 ,6.6,Netflix Original,series,11/25/2019,Thriller,Filipino,Dead Kids ,2019
 ,5.8,,series,11/25/2019,"Action, Adventure, Sci-Fi, Thriller",English,Deep Blue Sea ,1999
 ,6.6,,series,11/25/2019,Drama,English,Eastsiders ,
 ,6.3,,series,11/25/2019,"Comedy, Drama, Family, Musical, Romance",Punjabi,High End Yaariyan ,2019
 ,7.3,,series,11/25/2019,"Crime, Drama, Music",English,Hustle & Flow ,2005
 ,5.6,,series,11/25/2019,"Comedy, Drama, Family, Fantasy",English,Imagine That ,2009
 ,,,series,11/25/2019,Documentary,English,Iron Fists and Kung-Fu Kicks ,2019
 ,7.4,,series,11/25/2019,Family,Punjabi,Jindua ,2017
 ,6.4,,series,11/25/2019,"Action, Crime, Drama, Mystery, Thriller",English,Just Cause ,1995
 ,7.8,Netflix Original,series,11/25/2019,"Animation, Action, Adventure, Sci-Fi, Thriller",Japanese,Knights of Sidonia (Sidonia no Kishi) ,
 ,6.3,,series,11/25/2019,Drama,Punjabi,Lakeeran ,2016
 ,7.2,,series,11/25/2019,"Drama, Romance, Sport",English,Love & Basketball ,2000
 ,8.5,,series,11/25/2019,"Comedy, Drama",Panjabi,Mahi NRI ,2017
 ,7.7,,series,11/25/2019,"Biography, Drama, History, Romance",English,Malcolm X ,1992
 ,5.5,,series,11/25/2019,"Documentary, Comedy",English,Martin Lawrence Live: Runteldat ,2002
 ,,,series,11/25/2019,Kids,English,Morphle (My Magic Pet Morphle) ,
 ,6.1,,series,11/25/2019,"Action, Crime, Drama, Mystery, Thriller",English,Murder at 1600 ,1997
 ,7.7,,series,11/25/2019,"Crime, Drama, Mystery, Thriller",English,Primal Fear ,1996
 ,8.6,,series,11/25/2019,"Drama, Romance",Punjabi,Qismat ,2018
 ,8.2,,series,11/25/2019,"Documentary, Biography, Music",English,Searching for Sugar Man ,2012
 ,6.0,,series,11/25/2019,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi, Thriller",Japanese,Sonic X ,
 ,,,series,11/25/2019,Kids,English,Space Jungle ,
 ,7.1,,series,11/25/2019,"Crime, Drama, Thriller",Korean,Suits ,
 ,6.2,,series,11/25/2019,"Drama, Thriller",English,Sweet Virginia ,2017
 ,,,series,11/25/2019,"Children, Family, Drama",Thai,Tee Shot: Ariya Jutanugarn ,2019
 ,3.5,,series,11/25/2019,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",English,The Adventures of Sharkboy and Lavagirl ,2005
 ,3.1,,series,11/25/2019,"Drama, Game-Show, Reality-TV, Romance",English,The Bachelor ,
 ,8.5,,series,11/25/2019,"Crime, Drama, Thriller",English,The Departed ,2006
 ,7.8,,series,11/25/2019,"Action, Adventure, War",English,The Dirty Dozen ,1967
 ,7.8,,series,11/25/2019,"Action, Adventure, War",English,The Dirty Dozen,1967
 ,6.8,,series,11/25/2019,"Action, Crime, Drama, Mystery, Thriller",English,The Long Kiss Goodnight ,1996
 ,5.3,,series,11/25/2019,"Drama, Fantasy, Horror",English,The Queen of the Damned ,2002
 ,8.4,,series,11/25/2019,"Documentary, Reality-TV",English,The Repair Shop ,
 ,5.8,,series,11/25/2019,Drama,English,The Tribes of Palos Verdes ,2017
 ,7.7,,series,11/25/2019,Comedy,Panjabi,Thug Life ,2017
 ,,,series,11/25/2019,Documentary,French,Wandering Stars ,2019
 ,7.1,Netflix Original,series,11/25/2019,Drama,Wolof,Atlantics ,2019
 ,7.2,Netflix Original,series,11/25/2019,N/A,English,Chip and Potato ,
 ,,,series,11/25/2019,"Comedy, Thriller",English,Crazy people ,2018
 ,7.6,,series,11/25/2019,"Animation, Drama",French,I Lost My Body ,2019
 ,8.1,,series,11/25/2019,"Action, Crime, Drama, Thriller",Spanish,La Reina del Sur ,
 ,,,series,11/25/2019,"Nollywood, International, Comedy",English,Lagos Real Fake Life ,2018
 ,,,series,11/25/2019,Drama,English,Payday ,2018
 ,,Netflix Original,series,11/25/2019,Food,English,Sugar Rush Christmas ,
 ,6.1,,series,11/25/2019,Action,English,The Accidental Spy ,2017
 ,,,series,11/25/2019,Comedy,Thai,The Charming Stepmom ,
 ,6.7,,series,11/25/2019,"Action, Thriller",English,The Island ,2018
 ,,Netflix Original,series,11/25/2019,Documentary,English,The Movies That Made Us ,
 ,7.2,,series,11/25/2019,"Action, Drama, History, Thriller, War",English,Defiance ,2008
 ,,Netflix Original,series,11/25/2019,"Comedy, Romance",English,Holiday Rush,2019
 ,,Netflix Original,series,11/25/2019,Animation,Japanese,Levius ,
 ,,Netflix Original,series,11/25/2019,Comedy,Portuguese,Lugar de Mulher ,
 ,,Netflix Original,series,11/25/2019,Comedy,English,Merry Happy Whatever ,
 ,,Netflix Original,series,11/25/2019,Comedy,French,Mythomaniac ,
 ,7.1,,series,11/25/2019,Drama,English,The Body Remembers When the World Broke Open ,2019
 ,6.8,,series,11/25/2019,"Crime, Drama, Thriller",English,The Score ,2001
 ,8.7,,series,11/25/2019,"Biography, Crime, Drama",English,The Irishman,2019
 ,,Netflix Original,series,11/25/2019,Comedy,English,Mike Birbiglia: The New One ,2019
 ,,Netflix Original,series,11/25/2019,"Children, Christmas",English,Super Monsters Save Christmas ,
 ,,Netflix Original,series,11/25/2019,"Christmas, Kids",English,True: Winter Wishes,2019
 ,,Netflix Original,series,11/25/2019,Stand-up,Spanish,Zona Rosa ,
 ,7.1,,series,11/18/2019,Drama,English,Dirty John,
 ,7.1,,series,11/18/2019,Thriller,Hindi,Pranaam,2018
 ,,,series,11/18/2019,Documentary,Spanish,What the F* Is Going On?,2019
 ,5.0,,series,11/18/2019,"Action, Crime, Thriller",English,Awake ,2019
 ,7.3,,series,11/18/2019,"Crime, Drama, Thriller",English,Shot Caller ,2017
 ,8.3,,series,11/18/2019,"Comedy, Romance, Sci-Fi",Korean,Strong Girl Bong-soon (Him-ssen Yeo-ja Do Bong-soon) ,
 ,7.6,,series,11/18/2019,"Action, Crime, Drama, Thriller",English,End of Watch ,2012
 ,6.7,,series,11/18/2019,"Action, Drama, Thriller, War",English,Hamburger Hill ,1987
 ,,Netflix Original,series,11/18/2019,"Fantasy, Chinese",Mandarin,Once Upon A Time In Lingjian Mountain ,
 ,5.2,,series,11/18/2019,"Adventure, Comedy, Family, Fantasy, Musical, Romance",English,Popeye ,1980
 ,6.4,,series,11/18/2019,"Action, Crime",Polish,The Crime ,
 ,6.0,,series,11/18/2019,"Action, Adventure, Sci-Fi",English,The Time Machine ,2002
 ,6.6,Netflix Original,series,11/18/2019,"Drama, Indie",French,Brother (Mon frère) ,2019
 ,6.9,,series,11/18/2019,"Animation, Family, Musical",English,Charlotte's Web ,1973
 ,,Netflix Original,series,11/18/2019,"Kids, Anime",Japanese,Dino Girl Gauko ,
 ,,Netflix Original,series,11/18/2019,"Comedy, Drama, Music, Musical",English,Dolly Parton's Heartstrings ,
 ,7.3,,series,11/18/2019,"Animation, Action, Comedy, Family",Japanese,Girls und Panzer der Film ,2015
 ,6.8,Netflix Original,series,11/18/2019,"Crime, Drama, Mystery",Spanish,High Seas (Alta Mar) ,
 ,7.7,Netflix Original,series,11/18/2019,Reality-TV,English,Nailed It! Holiday! ,
 ,,Netflix Original,series,11/18/2019,Documentary,English,Narcoworld: Dope Stories ,
 ,,,series,11/18/2019,"Documentary, Biography, Family, History, Sport",English,Shelby American ,2019
 ,8.7,Netflix Original,series,11/11/2019,"Drama, History",English,The Crown,
 ,,,series,11/11/2019,"Teen, Drama",Mandarin,Candy Online ,
 ,7.8,,series,11/11/2019,"Crime, Drama",English,Drive ,2011
 ,5.0,,series,11/11/2019,"Action, Adventure, Comedy, Sci-Fi",English,Iron Sky: The Coming Race ,2019
 ,7.0,,series,11/11/2019,Comedy,English,Jeff Dunham: All Over the Map ,2014
 ,6.9,,series,11/11/2019,"Biography, Drama, History",English,Suffragette ,2015
 ,5.3,,series,11/11/2019,"Adventure, Horror",English,The Green Inferno ,2013
 ,7.2,,series,11/11/2019,"Comedy, Drama, Romance",Mandarin,At the Dolphin Bay ,
 ,,,series,11/11/2019,Documentary,English,Clarence Clemons: Who Do I Think I Am? ,2019
 ,6.4,Netflix Original,series,11/11/2019,"Crime, Drama, Mystery, Romance, Thriller",English,Earthquake Bird ,2019
 ,7.3,,series,11/11/2019,Documentary,English,El sendero de la anaconda ,2019
 ,,Netflix Original,series,11/11/2019,Stand-up,French,Fadily Camara : La plus drôle de tes copines ,2019
 ,,Netflix Original,series,11/11/2019,Children,Spanish,GO! The Unforgettable Party ,2019
 ,8.3,,series,11/11/2019,"Action, Drama",Telugu,Guna 369 ,2019
 ,6.6,Netflix Original,series,11/11/2019,"Comedy, Family",English,House Arrest ,2019
 ,,Netflix Original,series,11/11/2019,Documentary,English,I'm with the Band: Nasty Cherry ,
 ,7.6,,series,11/11/2019,"Animation, Comedy, Drama, Music",Japanese,K-On! ,
 ,7.6,,series,11/11/2019,"Animation, Adventure, Comedy, Family, Music",Japanese,K-on! the movie ,2011
 ,8.9,Netflix Original,series,11/11/2019,"Animation, Adventure, Comedy, Family",English,Klaus,2019
 ,,,series,11/11/2019,Drama,Mandarin,La Robe De Mariee Des Cieux ,
 ,6.5,,series,11/11/2019,"Comedy, Romance",English,Leap Year ,2010
 ,6.1,Netflix Original,series,11/11/2019,Animation,English,Llama Llama ,
 ,,,series,11/11/2019,"Kids, Fantasy, Romantic",Thai,My Dear Warrior ,
 ,6.5,,series,11/11/2019,"Teen, Drama",Mandarin,My MVP Valentine ,
 ,6.8,,series,11/11/2019,"Comedy, Drama, Romance",Korean,My Sassy Girl ,
 ,,,series,11/11/2019,Documentary,English,SunGanges ,2018
 ,7.3,,series,11/11/2019,"Documentary, History",English,The 24 Hour War ,2016
 ,,Netflix Original,series,11/11/2019,"Comedy, Drama, Mystery",Spanish,The Club ,
 ,7.5,,series,11/11/2019,"Animation, Drama, Romance",Japanese,The Garden of Words ,2013
 ,,,series,11/11/2019,"Adventure, Drama, Mystery",Thai,The Stranded ,
 ,8.1,Netflix Original,series,11/11/2019,"Documentary, History",English,The Toys That Made Us ,
 ,7.3,Netflix Original,series,11/11/2019,"Crime, Drama",Turkish,The Yard (Avlu) ,
 ,,,series,11/11/2019,"Comedy, Drama",Japanese,Westside Story ,
 ,6.7,Netflix Original,series,11/11/2019,"Animation, Comedy, Family",English,Harvey Girls Forever! ,
 ,,Netflix Original,series,11/11/2019,Comedy,English,Jeff Garlin: Our Man In Chicago ,2019
,7.6,,movie ,11/04/2019,"Drama, Romance",English,A Single Man ,2009
,6.5,,movie ,11/04/2019,"Drama, Sport",English,Blackbear,2019
,8.2,Netflix Original,movie ,11/04/2019,"Comedy, Romance",English,Little Things,
,,,movie ,11/04/2019,"Comedy, Romance",Mandarin,Put Your Head on My Shoulder ,
,,,movie ,11/04/2019,Documentary,English,To Be of Service ,2019
,7.3,Netflix Original,movie ,11/04/2019,Comedy,Korean,Busted! (Busted! I Know Who You Are!) ,
,,Netflix Original,movie ,11/04/2019,"Documentary, War, Biographical",English,Greatest Events of WWII in Colour ,
,9.3,Netflix Original,movie ,11/04/2019,Animation,English,Green Eggs and Ham ,
,6.1,,movie ,11/04/2019,"Action, Comedy",English,Hit & Run ,2012
,6.0,,movie ,11/04/2019,"Comedy, Romance",English,Let It Snow ,2019
,4.7,Netflix Original,movie ,11/04/2019,"Action, Thriller",French,Paradise Beach,2019
,7.6,Netflix Original,movie ,11/04/2019,Reality-TV,English,The Great British Baking Show: Holidays ,
,8.4,Netflix Original,movie ,11/04/2019,"Action, Drama",Spanish,Wild District,
,5.3,,movie ,11/04/2019,Drama,English,Burning Cane ,2019
,,Netflix Original,movie ,11/04/2019,Drama,Japanese,SCAMS ,
,7.0,,movie ,11/04/2019,"Action, Drama, War",Mandarin,Shadow ,2018
,7.5,,movie ,11/04/2019,"Crime, Horror, Mystery, Thriller",Kannada,U Turn ,2016
,,,movie ,11/04/2019,"Comedy, Children",Portuguese,Luccas Neto in: Summer Camp ,2019
,4.1,,movie ,11/04/2019,Drama,Spanish,Millennials,
,5.7,,movie ,11/04/2019,"Comedy, Drama, Family",English,Sam & Cat ,
,,Netflix Original,movie ,11/04/2019,Comedy,English,Seth Meyers: Lobby Baby ,2019
,7.2,Netflix Original,movie ,11/04/2019,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",English,She-Ra and the Princesses of Power ,
,8.1,Netflix Original,movie ,11/04/2019,"Adventure, Comedy, Crime, Drama, Romance, Thriller",English,The End of the F***ing World ,
,6.1,,movie ,11/04/2019,"Comedy, Drama, Romance",English,The Lovers ,2017
,,Netflix Original,movie ,11/04/2019,"Romantic, Drama, Korean",Korean,Tune in for Love ,2019
,,,movie ,11/04/2019,Comedy,English,Undercover Brother 2 ,2019
,6.0,,movie ,10/28/2019,"Comedy, Romance",English,A Holiday Engagement ,2011
,5.0,,movie ,10/28/2019,"Comedy, Drama, Musical, Romance",English,Christmas Crush (Holiday High School Reunion) ,2012
,6.4,,movie ,10/28/2019,Drama,English,Dear Santa ,2011
,7.9,,movie ,10/28/2019,"Action, Sci-Fi, Thriller",English,District 9 ,2009
,6.9,,movie ,10/28/2019,"Comedy, Drama, Romance",English,Kicking and Screaming ,1995
,7.8,,movie ,10/28/2019,Comedy,English,Meet the Adebanjos ,
,6.7,,movie ,10/28/2019,Documentary,English,Minimalism: A Documentary About the Important Things,2015
,9.4,,movie ,10/28/2019,Drama,Tamil,Oththa Seruppu Size 7,2019
,,Netflix Original,movie ,10/28/2019,Documentary,English,The Devil Next Door ,
,5.5,,movie ,10/28/2019,"Fantasy, Horror, Thriller",English,Don't Be Afraid of the Dark,2010
,3.1,,movie ,10/28/2019,"Horror, Thriller",English,Shark Night,2011
,6.2,,movie ,10/28/2019,"Action, Crime, Thriller",English,Takers ,2010
,6.1,,movie ,10/28/2019,"Comedy, Family",English,100 Things to do Before High School ,2014
,4.2,,movie ,10/28/2019,"Animation, Comedy, Family, Fantasy",English,A Fairly Odd Summer ,2014
,5.2,,movie ,10/28/2019,"Comedy, Family",English,Bella and the Bulldogs ,
,6.5,,movie ,10/28/2019,Comedy,English,Big Time Movie ,2012
,5.2,,movie ,10/28/2019,Family,English,Escape from Mr. Lemoncello's Library ,2017
,7.6,,movie ,10/28/2019,"Animation, Adventure, Comedy, Family, Fantasy",English,Hey Arnold! The Jungle Movie ,2017
,6.6,,movie ,10/28/2019,"Comedy, Family",English,Jinxed ,2013
,5.7,,movie ,10/28/2019,"Adventure, Family",English,LEGENDS OF THE HIDDEN TEMPLE ,2016
,6.0,,movie ,10/28/2019,"Comedy, Family",English,"Liar, Liar, Vampire ",2015
,5.7,,movie ,10/28/2019,"Comedy, Drama, Family",English,Sam & Cat ,
,6.0,,movie ,10/28/2019,"Comedy, Family, Fantasy",English,The Boy Who Cried Werewolf ,2010
,7.4,,movie ,10/28/2019,"Short, Comedy, Mystery",English,The Massively Mixed-Up Middle School Mystery ,2015
,6.8,,movie ,10/28/2019,"Comedy, Drama, Family, Music, Romance",English,Victorious ,
,4.2,,movie ,10/28/2019,Reality-TV,English,100% Hotter,
,6.6,,movie ,10/28/2019,"Action, Crime, Drama, Thriller",English,16 Blocks,2006
,,,movie ,10/28/2019,Drama,Spanish,A Remarkable Tale,2019
,6.9,,movie ,10/28/2019,Documentary,English,A Year In Space ,
,6.5,Netflix Original,movie ,10/28/2019,"Drama, Sci-Fi",French,Ad Vitam ,
,8.5,,movie ,10/28/2019,Drama,English,American History X,1998
,5.7,Netflix Original,movie ,10/28/2019,Drama,English,American Son ,2019
,6.2,,movie ,10/28/2019,Comedy,English,Anger Management,2003
,7.3,,movie ,10/28/2019,Documentary,English,Apache Warrior,2017
,8.3,Netflix Original,movie ,10/28/2019,"Comedy, Drama",English,Atypical,
,,,movie ,10/28/2019,Kids,English,Barbie Dreamhouse Adventures: Go Team Roberts,
,7.6,,movie ,10/28/2019,"Comedy, Game-Show, Reality-TV",English,Billy on the Street ,
